Característica_1,Característica_2,Etiqueta_Real
-3.2998420114682867,-3.1387093942090694,1
-2.136404142351136,-0.004392848638496107,1
-4.038017141736995,-0.2406980543671029,1
-3.7654145532586334,4.398200493289124,1
-4.871239383480863,-2.3392147874210236,1
-4.747248516354594,-1.7984019755421985,1
1.8953162763188471,-2.3922380030497035,-1
1.572931140608966,6.509099306788019,1
-4.02662025265934,-1.402206462162225,1
-1.294866170094994,3.4708086393126623,1
1.8348404671476946,-4.321522964467137,-1
-1.8103805588913253,0.3962073022435616,1
7.236485314392,-0.03570179712210275,-1
-3.14565018852111,-0.7425265420253638,1
-2.887268058239509,-0.4647316245415409,1
-3.149653983820931,-1.7712483965455068,1
-4.628379483050077,-1.8356183618885458,1
2.250510374099616,-0.34853594039685454,-1
2.107801227878287,1.1219739434409484,-1
1.7859499803192156,-0.2692216356728911,-1
-0.5276966174016198,1.2658716232564493,1
-3.2135009805008683,1.103443141786777,1
-4.386422966517998,-0.7611037296113778,1
-3.81001786983066,-0.9099185549027139,1
3.3196739715199506,-1.5770528423794874,-1
-2.3932759643301047,0.9900307776840365,1
4.680166262400176,-0.9685929539380895,-1
-3.067695140604764,1.1358375684170796,1
7.353218575027898,-5.242623142570358,-1
0.2953131832477963,0.22693503616202634,1
-1.9389694969467222,2.5449881124613514,1
-2.077178921430979,1.8065194888372929,1
4.975162358414947,-1.3325721796152092,-1
-2.176916879584213,0.9589112593874775,1
-2.431551455009013,3.4472038667834237,1
-3.367965778878123,-0.5629288977240045,1
-1.2065977905127065,-1.3170443381938326,1
-3.326079248708982,0.47517158154034583,1
-1.928795402235247,1.4614697975696824,1
-4.041835089954519,-1.3569174566939912,1
6.1822837416923155,5.108005449471075,-1
10.934298158426856,-3.7032540804833203,-1
2.1184969319275493,0.296629069606444,-1
-3.0121949701584487,0.24375997572806485,1
-0.9826485812695365,0.7972523938811391,1
0.3578938625182016,2.127838631995413,1
-3.1939178655057145,-1.8491520732723723,1
-2.993233301244482,1.6313922059001302,1
-3.1939141504686193,0.5793394420917449,1
-4.59196185350545,-2.7611270972394957,1
-2.485916154412233,-1.1889394044418722,1
-2.398665346211351,-0.25074479032477337,1
-0.7796151997479066,-2.1243434274179367,1
-3.1399884257528043,-1.488022161989557,1
2.7350117716754823,-3.9451682304990037,-1
6.227025988689336,-1.3901096910538322,-1
-2.223775745579288,-0.3571607107910818,1
5.307140022001193,-6.723414983535717,-1
7.2480010612737535,-3.6554691295621318,-1
4.20722061895545,1.176242881828931,-1
-2.499636374112142,-2.0185356268156873,1
3.6350149466830763,-1.956440910384309,-1
3.519248275013526,-3.8586071201502166,-1
-2.6149483072401782,-1.1024744593810536,1
-0.09610811657662743,-0.12984758285297743,1
2.0448569345669365,6.426819839190368,1
-3.066749527557393,-2.1820956998038152,1
-1.6035864433861873,0.2925962224312989,1
3.765932154104963,5.985295348435207,-1
-0.9255666032078109,2.3024814303456997,1
-3.288349594101026,0.20131133641849203,1
-1.5548521496523127,0.9798577293757111,1
-0.39877991758131515,2.161212691844737,1
-2.300567821333629,-0.9320775840394667,1
-0.5429013641687815,-1.3170679101673395,-1
-2.058819455829781,0.320435145812801,1
-3.424518055230883,-2.445518411850094,1
-0.47240655185316094,3.702829438613115,1
4.7035007316988375,-0.1959557548443819,-1
-3.6433802386141547,0.7868599163920824,1
-3.594689343589702,2.6050872166990797,1
4.1490973424488535,0.7674888443508873,-1
7.672141552626155,-0.860484150660671,-1
-2.0103794137575806,0.4296895605218877,1
-2.9208334948368906,-1.700472474988825,1
-0.5007378002661366,0.1067314646845325,1
-1.9114985749229858,-0.6513938798572444,1
-3.785099227795591,-0.3261463674962736,1
-2.708393968213481,-0.21966574165493563,1
6.289673469535026,2.0365473971342674,-1
-3.4307706912388367,-0.992610034837294,1
-2.0013884663892227,-0.2933264633837374,1
-2.473293094287154,-0.3350470264930669,1
-3.647257746394206,-1.2413651251827102,1
-2.3461868509424204,0.6827413168887634,1
-1.1429969265477038,-1.9621714940294166,1
-1.3508573033319764,0.3695739020305145,1
2.763370786290061,-1.0786335090315844,-1
-1.9693236050366543,-0.17584850843116237,1
-2.9311870554399926,-0.49485622913811295,1
-2.926374386150483,0.3773322571214204,1
-3.9961882774103676,0.9598560897763144,1
0.15513805946849032,-0.438008228231931,1
-0.9340908103734444,-2.105945591164886,-1
-1.929621730255186,0.8924666900760726,1
-2.6223386017039374,2.502101617970288,1
6.003616591373185,-0.09102922215333253,-1
-2.9218778045747436,-0.009212681102502701,1
-3.3419448039492616,-0.022224730460862582,1
-2.0149150334118895,0.7784521313204137,1
1.9884621055513236,2.3160480540140904,1
-1.6696039306005646,0.8623188526395803,1
-0.3711781135185412,0.11361265869439958,1
-1.8489599298371788,2.541229649176255,1
-4.703042202111231,-0.43230243073641844,1
-1.283187150786221,2.5509093102530116,1
-2.314246819305015,0.4020314772956669,1
-4.659085176410953,-0.7822987564616708,1
-3.943473381734827,-2.030016287060286,1
4.949858461550105,3.0060641292022003,-1
-0.915803519331324,2.4790131286784107,1
4.54911114662795,-0.816000505548137,-1
4.4423428181310145,-0.9924388978973575,-1
-2.1949843010205896,-1.8053532377462151,1
0.6644409146912515,0.4368608556548228,-1
-2.2408760536431336,-0.4545895114490171,1
-2.1251804369201226,-1.1947969118047677,1
-2.6153174112222253,-1.8320604325909984,1
-3.2109679756621476,-2.235142704166276,1
-0.3067503987078556,2.184998833366666,1
2.472356916773654,-1.499824751673736,-1
-3.454718372112867,-2.136461548171423,1
-3.9005268480585236,0.7307759702638016,1
0.9817275418953932,-2.2104299471104363,-1
-1.257251571022983,1.0676915149434745,1
3.2454136489032512,-1.7783586322775582,-1
-1.557219412537017,-1.037927106396421,1
-1.2492580966982774,-1.5888387893468157,1
4.331653344535908,-4.049332418331276,-1
-1.0774513298933366,1.8036181631512833,1
2.511753102260762,-2.528807583395521,-1
-2.217092305447844,0.02989128809455341,1
-1.173830646778755,-0.47483950502457495,1
-2.836301444333434,-1.0181258063239864,1
-1.8570858988747958,-1.5713931191145103,1
-1.3286143729580848,0.7770956605632348,1
-2.802771356776174,-1.66630163425421,1
-3.1745687967637295,-2.0757336193916442,1
-4.087077360931369,-0.48471007936069654,1
3.4754937481308676,-1.672884391226661,-1
16.319233231031994,-7.77585280424805,-1
-2.560115018016906,-2.4940454475524705,1
-2.9688887959170716,-0.06884713568910095,1
-2.757430451020113,-1.7939187681258857,1
1.3703398754406397,2.1100113491217005,1
-0.417664492552878,0.11651969702822684,1
-3.838398622981231,0.8991786485508159,1
5.930964859583867,1.2282966822613586,-1
0.645478647486647,3.4260114209522263,1
-2.6838464009792644,1.4435555289647537,1
-2.041664052105509,-0.9032559294447874,1
-1.3992963501120073,-1.7722262453778042,1
-3.5364152954177634,-1.246854153461805,1
-1.9905294465908618,1.8994625506893925,1
-1.9981853671291818,-0.20637113652569775,1
-0.5206581123170585,-0.973367810676982,1
-3.172370488248239,-2.0890522980358526,1
-2.2027101890567273,1.286039318669573,1
3.8244330429411617,2.3052363163771457,-1
-2.9854846903263725,-0.6733392442277571,1
-2.4810551072776996,-2.363958760525991,1
-1.2721114612782498,0.5098338482934456,1
-2.235156888078076,-1.2987044937051535,1
-0.05618310431173543,-0.22738339295599197,1
2.3173906062806493,4.389134334922117,1
-2.2843312608518858,-2.466840756413278,1
4.754614870668752,-1.4894235603784556,-1
-1.7263109176879996,0.9981778354005325,1
-0.7417817670631572,-2.4520349661082763,-1
-2.894310661011964,-0.9779443192076629,1
-1.6545218459207878,-4.555664122445225,1
3.103519703927851,-1.2361532113365885,-1
-4.064270597765447,-0.560954221724806,1
-2.7933306574629633,-1.0778881331158559,1
-1.474919937608757,-1.5910942013854996,1
-0.229394637043286,1.515903418009034,1
-2.5532584076134954,-0.7639004851777266,1
3.7157051034634057,-1.0586862195140503,-1
5.094841843796657,-2.019207834050765,-1
-0.60061611355598,-0.8384546630132833,1
2.790399829433785,3.385560771823556,-1
-1.4087712143990516,1.5057705921465347,1
7.259178840793045,-5.495735719287865,-1
1.2988665487860611,7.729852801544611,1
1.0766932756334648,8.294775448775122,1
-1.2497605247720491,1.5956838545110164,1
-1.2569284056190193,4.117186681519055,1
-1.1665352144776224,-1.6656937357126087,1
4.094142557240369,2.8029272496079356,-1
-1.8876392413595027,1.6721917387288312,1
-2.7674357028460443,-2.161048795022416,1
2.2269944892059614,1.9416347590165706,-1
-1.1315768907450139,-1.4110019654201034,1
-0.7337724522411064,-1.943697183423244,-1
-2.333670736811384,0.7901466072892548,1
2.6972237543995674,-1.9437099457678466,-1
3.379014667722391,-2.333428944961923,-1
-0.19987058014153233,1.0763600031270562,1
-1.1760259132353277,1.0113701777302326,1
-1.2926365392815677,4.964224702132629,1
8.630755859096046,-3.459451915076069,-1
-4.429456371065782,-0.7860360357018089,1
-0.6198387404461243,0.636349270104099,1
-3.252315768612038,1.2859251612593683,1
-3.352927053536594,2.673300597719781,1
-0.8598029860026029,0.09684852260130478,1
-3.15662196868284,-0.8715426236404169,1
0.346528113208407,1.5412252758019376,1
-2.461406650924499,0.6008479692253264,1
-1.530100721587446,0.40521778929245394,1
-1.7735850660605692,0.8042100123847626,1
-2.6804416239658644,-1.4847089005284764,1
4.028435261074221,-2.9414300980113017,-1
-2.1363512285988744,1.5185806390194962,1
5.165410948305194,-2.3822032315181225,-1
0.5359319494274815,0.38071514563631775,-1
0.3431233829428862,3.5344810519931746,1
-4.197079986345914,2.3673922830225225,1
-1.14283186459661,5.599458470260655,1
-1.6654751532170824,2.389618124802719,1
1.011712495730091,1.0923896495493213,1
-1.3009297119683663,-1.8214153018192947,1
-2.373428725009618,-1.681576238189545,1
-1.6658710117954179,-0.21396274009249752,1
-1.9276781923709818,-1.13773991604402,1
-4.237216617940865,0.18427249696750875,1
-2.6778707208422867,2.315792822976003,1
-3.8364978517958357,0.4962499285509409,1
-2.551440295950188,0.2283299574366715,1
-4.694923445156692,-0.7674779440649361,1
-2.0250371641270775,1.2612419002369075,1
-2.895948205518767,-1.45163576440086,1
-3.5022010405437864,1.8008324922228425,1
-2.153903667395955,-0.8300688184730454,1
-2.055084067991252,1.6164592679963863,1
-3.8772895793977984,1.0842547444977848,1
-4.063862114728076,0.1221684352167619,1
-0.09866733268842723,-0.21355983833068476,1
-1.0893761900701355,1.2928478982612002,1
-0.4817709648474561,-0.178019691116794,1
-4.87030951808702,-2.131106107486572,1
5.917612589142675,3.4826366590611246,-1
8.741338077267804,-0.5738546724065784,-1
6.439315483954053,-3.5768174440143423,-1
3.7933823700327327,-3.584047863942084,-1
1.2561792761502526,-1.9022967130754447,-1
10.374794059769837,1.6720101053366818,-1
-5.475243302544343,-0.6706367907573583,1
