Característica_1,Característica_2,Etiqueta_Real,Predicción_SVM,Clasificación_Correcta,Votos_Clase_0,Votos_Clase_1,Votos_Clase_2,Votos_Clase_3,Votos_Clase_4
-0.20683582216965624,-0.5120787642927296,2,2,True,0.0,3.0,4.0,2.0,1.0
3.5187877708643045,-0.9193759674288592,2,2,True,1.0,2.0,4.0,3.0,0.0
3.9046595677385896,-1.1864670783153803,2,2,True,1.0,2.0,4.0,3.0,0.0
1.1363645822094484,-0.7033126463850338,2,2,True,1.0,2.0,4.0,3.0,0.0
-0.990527753924019,-0.9586296883330703,2,2,True,0.0,3.0,4.0,1.0,2.0
-2.0778172965157355,-1.0895607826773641,2,1,False,0.0,4.0,3.0,1.0,2.0
-0.6643861773156323,-1.1717153123107018,2,2,True,0.0,3.0,4.0,2.0,1.0
-1.3124864497641529,-1.923298835934216,2,2,True,0.0,3.0,4.0,2.0,1.0
-2.9764121155007977,-2.349103381917668,2,1,False,0.0,4.0,2.0,2.0,2.0
6.228923712828857,0.2880410593324695,2,2,True,2.0,1.0,4.0,3.0,0.0
2.834889147418914,-0.8085167996351849,2,2,True,1.0,2.0,4.0,3.0,0.0
0.6728976987961255,-0.6867681130496855,2,2,True,1.0,3.0,4.0,2.0,0.0
2.2712475973334056,-0.6426368946288723,2,2,True,1.0,2.0,4.0,3.0,0.0
5.651822902097117,-1.0216695399979077,2,2,True,2.0,1.0,4.0,3.0,0.0
4.122575905453108,-1.3710743000005519,2,2,True,1.0,2.0,4.0,3.0,0.0
2.625684978607809,-1.8408952434172916,2,2,True,1.0,2.0,4.0,3.0,0.0
4.702462300559911,-0.4778584244916629,2,2,True,2.0,1.0,4.0,3.0,0.0
4.268663243467319,-1.4325353631078745,2,2,True,1.0,2.0,4.0,3.0,0.0
4.544727987949164,0.78392827407876,2,2,True,2.0,1.0,4.0,3.0,0.0
4.005523666939179,0.4609274929549315,2,2,True,2.0,1.0,4.0,3.0,0.0
1.5138822017285989,-1.4840219174035811,2,2,True,1.0,2.0,4.0,3.0,0.0
2.5992545062552836,-0.5118370509400052,2,2,True,1.0,2.0,4.0,3.0,0.0
4.183761680263641,-0.027490874939928675,2,2,True,2.0,1.0,4.0,3.0,0.0
6.0163825039119185,0.7060878238746171,2,2,True,2.0,1.0,4.0,3.0,0.0
5.653084499792816,0.4895881287650083,2,2,True,2.0,1.0,4.0,3.0,0.0
2.735716037386881,0.11911349496036158,2,2,True,1.0,2.0,4.0,3.0,0.0
4.778311572607488,-0.4261064222505985,2,2,True,2.0,1.0,4.0,3.0,0.0
5.414243378529867,-0.3300139807321201,2,2,True,2.0,1.0,4.0,3.0,0.0
5.737394775664186,-1.804936884526584,2,2,True,1.0,2.0,4.0,3.0,0.0
7.021348579342578,-1.3910631404927118,2,2,True,2.0,1.0,4.0,3.0,0.0
2.8082673237814806,-1.8067853758015149,3,2,False,1.0,2.0,4.0,3.0,0.0
1.9572391945381655,-4.737934820668737,3,3,True,1.0,2.0,3.0,4.0,0.0
0.8988543387014026,-4.017624076718881,3,3,True,0.0,2.0,3.0,4.0,1.0
2.02444768490251,-2.616291698893845,3,3,True,1.0,2.0,3.0,4.0,0.0
1.7687360874940539,-3.462698028130813,3,3,True,1.0,2.0,3.0,4.0,0.0
2.254911775914698,-3.3081653500435926,3,3,True,1.0,2.0,3.0,4.0,0.0
1.9178463893869249,-3.1575634226707505,3,3,True,1.0,2.0,3.0,4.0,0.0
2.207614057653017,-4.658337447643832,3,3,True,1.0,2.0,3.0,4.0,0.0
1.4533424496688487,-4.030485925397458,3,3,True,1.0,2.0,3.0,4.0,0.0
1.6410445471455637,-3.630915896492801,3,3,True,1.0,2.0,3.0,4.0,0.0
2.2737762428818833,-5.503054909409932,3,3,True,1.0,2.0,3.0,4.0,0.0
2.2283170979006646,-4.830287856596633,3,3,True,1.0,2.0,3.0,4.0,0.0
1.7652063759581103,-5.3233937112184755,3,3,True,1.0,2.0,3.0,4.0,0.0
1.0043011569348037,-5.822520805131881,3,3,True,0.0,2.0,3.0,4.0,1.0
3.51876773296378,-5.132188821425811,3,3,True,1.0,2.0,3.0,4.0,0.0
0.8378146194703368,-4.873482031502114,3,3,True,0.0,2.0,3.0,4.0,1.0
1.852189380774562,-4.3499629527978785,3,3,True,1.0,2.0,3.0,4.0,0.0
3.0014497407816685,-4.029362731158418,3,3,True,1.0,2.0,3.0,4.0,0.0
2.4636878146287535,-3.2977648917497855,3,3,True,1.0,2.0,3.0,4.0,0.0
1.0857932055049295,-3.680621372751838,3,3,True,1.0,2.0,3.0,4.0,0.0
2.3111856258843906,-3.8470354072298942,3,3,True,1.0,2.0,3.0,4.0,0.0
1.6983061675088567,-4.349214180482551,3,3,True,1.0,2.0,3.0,4.0,0.0
1.0951490623744886,-3.188317954752152,3,3,True,1.0,2.0,3.0,4.0,0.0
1.1635804432112562,-4.054149689895455,3,3,True,1.0,2.0,3.0,4.0,0.0
0.8798944952706778,-4.580078617663901,3,3,True,0.0,2.0,3.0,4.0,1.0
-0.6566404052512111,-3.7799474064238545,3,3,True,0.0,2.0,3.0,4.0,1.0
3.5145848420605246,-1.659635148617955,3,2,False,1.0,2.0,4.0,3.0,0.0
1.5917123321726823,-1.6646585352046666,3,2,False,1.0,2.0,4.0,3.0,0.0
2.924851677161799,-2.371165833401183,3,3,True,1.0,2.0,3.0,4.0,0.0
2.4746851869172573,-2.116389409589387,3,2,False,1.0,2.0,4.0,3.0,0.0
-3.091948645106796,2.616517612250651,4,4,True,2.0,3.0,1.0,0.0,4.0
-3.548700696334383,3.336679096251519,4,4,True,2.0,3.0,1.0,0.0,4.0
-3.5530264646009755,0.9146730286468675,4,4,True,2.0,3.0,1.0,0.0,4.0
-2.8582468105311656,3.6444905221340638,4,4,True,3.0,2.0,1.0,0.0,4.0
-3.3228344156363825,4.637436647738706,4,4,True,3.0,2.0,1.0,0.0,4.0
-1.9828154100950532,2.3411255798655812,4,4,True,2.0,3.0,1.0,0.0,4.0
-1.1020373771446654,3.2491732918401897,4,4,True,3.0,2.0,1.0,0.0,4.0
-3.646604512839731,2.1469281856300135,4,4,True,2.0,3.0,1.0,0.0,4.0
-3.742197524888161,2.1164189472649158,4,4,True,2.0,3.0,1.0,0.0,4.0
-0.6438829351060315,3.4232898799990727,4,4,True,3.0,2.0,1.0,0.0,4.0
-1.5524848161208573,2.8487218521819635,4,4,True,3.0,2.0,1.0,0.0,4.0
-1.6750084372989225,3.1763478764518562,4,4,True,3.0,2.0,1.0,0.0,4.0
-2.559070655360105,3.7250648645743736,4,4,True,3.0,2.0,1.0,0.0,4.0
-4.128582389367826,1.7866109773110772,4,4,True,2.0,3.0,1.0,0.0,4.0
-3.010984209423195,2.143537039253963,4,4,True,2.0,3.0,1.0,0.0,4.0
-4.268853234675473,1.3268537864477754,4,4,True,2.0,3.0,1.0,0.0,4.0
-2.527329314912701,2.0240441669569185,4,4,True,2.0,3.0,1.0,0.0,4.0
-3.4882980007659565,0.5010746932782612,4,4,True,2.0,3.0,1.0,0.0,4.0
-2.3394330976230147,0.6905093452703331,4,4,True,2.0,3.0,1.0,0.0,4.0
-3.0675410800279503,2.6954662361829205,4,4,True,2.0,3.0,1.0,0.0,4.0
-4.084318933209211,1.8379594770881116,4,4,True,2.0,3.0,1.0,0.0,4.0
-2.3057573274996925,0.740820661463618,4,4,True,2.0,3.0,1.0,0.0,4.0
-4.311861068306154,0.7783729948305713,4,4,True,2.0,3.0,1.0,0.0,4.0
-4.517721603599364,0.2884015326434985,4,4,True,2.0,3.0,1.0,0.0,4.0
-3.479856645235065,2.3645251681093766,4,4,True,2.0,3.0,1.0,0.0,4.0
-1.5701374901487075,2.9228786233041455,4,4,True,3.0,2.0,1.0,0.0,4.0
-2.329292358803801,4.381312515375257,4,4,True,3.0,2.0,1.0,0.0,4.0
-0.3908929246082092,3.8171671604529465,4,0,False,4.0,2.0,1.0,0.0,3.0
-2.19230595187725,3.9936552658420346,4,4,True,3.0,2.0,1.0,0.0,4.0
-1.5468140418410061,5.548739560050795,4,4,True,3.0,2.0,1.0,0.0,4.0
