Característica_1,Característica_2,Etiqueta_Real,Valor_Decisión,Variable_Holgura_Xi,Invasión_de_Margen,Predicción_SVM,Clasificación_Correcta
-3.112096799059808,-2.640790886416385,-1.0,-5.861901977026877,3.1530333899354446e-14,False,-1.0,True
-1.4340197692123564,-2.3429514325546554,-1.0,-3.863080891540287,3.175237850427948e-14,False,-1.0,True
-2.6586348370386883,-3.5356537528258114,-1.0,-6.086757163986701,3.042011087472929e-14,False,-1.0,True
-4.174682944704357,-2.986307909073331,-1.0,-7.2506652426782034,3.441691376337985e-14,False,-1.0,True
-2.5537825508183203,-0.7320700864201171,-1.0,-3.777534291323554,3.108624468950438e-14,False,-1.0,True
-2.3697254785271142,-1.5172604889769423,-1.0,-4.199765202537038,3.441691376337985e-14,False,-1.0,True
-2.999295598539152,-3.6849437664170246,-1.0,-6.562200199102932,3.219646771412954e-14,False,-1.0,True
-3.465116762232372,-3.2252260645357533,-1.0,-6.691642015327414,3.397282455352979e-14,False,-1.0,True
-0.37153026756483554,-3.321386679224386,-1.0,-3.512830498871666,3.219646771412954e-14,False,-1.0,True
-1.661510796263655,-3.4029271780870265,-1.0,-4.933752619788405,3.1530333899354446e-14,False,-1.0,True
-1.568426987125756,-2.115049033894137,-1.0,-3.8257177679341616,3.352873534367973e-14,False,-1.0,True
-2.6566378976580904,-2.540762526135434,-1.0,-5.304336701014236,3.3084646133829665e-14,False,-1.0,True
-3.1547876954293903,-2.0539277985179196,-1.0,-5.446517330593283,3.375077994860476e-14,False,-1.0,True
-2.95498348034078,-3.7256057637672484,-1.0,-6.547479297036522,3.397282455352979e-14,False,-1.0,True
-3.777937574319619,-2.3274120822778803,-1.0,-6.316527707117889,3.375077994860476e-14,False,-1.0,True
-0.9209087435895651,-2.340008386426562,-1.0,-3.3210162943274595,3.4638958368304884e-14,False,-1.0,True
-2.6186383261098825,-2.214173860397457,-1.0,-5.0082116215531025,3.064215547965432e-14,False,-1.0,True
-1.1939982582931752,-2.280617498636144,-1.0,-3.5617051681355463,3.419486915845482e-14,False,-1.0,True
-2.910927230833737,-1.3937112899401112,-1.0,-4.672167990960671,3.086420008457935e-14,False,-1.0,True
-2.0712435615383864,-0.964244008004008,-1.0,-3.4520378333695705,3.019806626980426e-14,False,-1.0,True
-2.3167655627780936,-3.7244690317205,-1.0,-5.875227892269586,3.26405569239796e-14,False,-1.0,True
-3.8681591992456648,-0.8490720677687504,-1.0,-5.251932784338926,3.197442310920451e-14,False,-1.0,True
-0.776334279216703,-2.6795192132826005,-1.0,-3.435221676405293,3.4638958368304884e-14,False,-1.0,True
-2.8831873211359875,-1.0385557077577978,-1.0,-4.364429548340314,3.108624468950438e-14,False,-1.0,True
-3.6070456820434877,-3.3947270189558263,-1.0,-6.973885276204719,3.219646771412954e-14,False,-1.0,True
-1.8566732053109556,-2.8946051228595895,-1.0,-4.740358989890642,3.108624468950438e-14,False,-1.0,True
-2.505121866720071,-2.6634428985245124,-1.0,-5.24117411847226,3.086420008457935e-14,False,-1.0,True
